fromLib,toLib,repoName,fileName,startCommit,endCommit,startCommitChanges,endCommitChanges,startCommitMessage,endCommitMessage,startCommitTime,endCommitTime
commons-httpclient:commons-httpclient,org.apache.httpcomponents:httpclient,uwolfer_gerrit-rest-java-client,pom.xml,51c0b010f2e87c719055e527d741877ae260121f,51c0b010f2e87c719055e527d741877ae260121f,"+org.apache.httpcomponents:httpclient
-commons-httpclient:commons-httpclient","+org.apache.httpcomponents:httpclient
-commons-httpclient:commons-httpclient","port from commons-httpclient v3 to apache.httpcomponents v4

- fixes at least some ssl issues (certificates with broken chain)

Resolves #26
Related to #43
","port from commons-httpclient v3 to apache.httpcomponents v4

- fixes at least some ssl issues (certificates with broken chain)

Resolves #26
Related to #43
",2013-12-26 22:02:02+01:00,2013-12-26 22:02:02+01:00
commons-lang:commons-lang,org.apache.commons:commons-collections4,apache_directory-server,interceptors/authn/pom.xml,d5e8015727c8b3b1aac0197cb879207534ee466c,d5e8015727c8b3b1aac0197cb879207534ee466c,"+org.apache.commons:commons-collections4
-commons-lang:commons-lang
-commons-collections:commons-collections","+org.apache.commons:commons-collections4
-commons-lang:commons-lang
-commons-collections:commons-collections","Bumped up commons-collections and commons-lang to version 4 and 3,
respectively","Bumped up commons-collections and commons-lang to version 4 and 3,
respectively",2018-11-16 00:02:27+01:00,2018-11-16 00:02:27+01:00
commons-logging:commons-logging,org.slf4j:jcl-over-slf4j,spring-projects_spring-vault,spring-vault-core/pom.xml,b5e09f2d53195c29f6667058845ac0b15978da80,c586583b1e0a8ca6dfeec649e67b9016611a1304,"+io.netty:netty-all
+org.springframework:spring-test
+org.slf4j:jcl-over-slf4j
+org.assertj:assertj-core
+com.squareup.okhttp:okhttp
+org.springframework:spring-core
+ch.qos.logback:logback-classic
+junit:junit
+com.jayway.jsonpath:json-path
+com.fasterxml.jackson.core:jackson-databind
+org.apache.httpcomponents:httpcore
+org.slf4j:slf4j-api
+org.apache.httpcomponents:httpclient
+org.springframework:spring-beans
+org.springframework:spring-web
+org.projectlombok:lombok","-org.slf4j:jcl-over-slf4j
-org.slf4j:slf4j-api
-ch.qos.logback:logback-classic","Initial import.
","Use commons-logging to log messages.

Switch from SLF4J to commons-logging to align with Spring Framework.

Fixes #24.
",2016-09-14 08:51:14+02:00,2016-10-27 13:24:26+02:00
commons-logging:commons-logging,ch.qos.logback:logback-core,sebastiangraf_treetank,parent/pom.xml,38d19ae48f6dc19a6a83cf8b28913861a4317a53,38d19ae48f6dc19a6a83cf8b28913861a4317a53,"+org.slf4j:slf4j-log4j12
+ch.qos.logback:logback-core
-commons-logging:commons-logging
-log4j:log4j","+org.slf4j:slf4j-log4j12
+ch.qos.logback:logback-core
-commons-logging:commons-logging
-log4j:log4j","removed commons logging

git-svn-id: https://svn.uni-konstanz.de/disy/Treetank/trunk/treetank@5520 e3ddb328-5bfe-0310-b762-aafcbcbd2528
","removed commons logging

git-svn-id: https://svn.uni-konstanz.de/disy/Treetank/trunk/treetank@5520 e3ddb328-5bfe-0310-b762-aafcbcbd2528
",2010-07-27 14:41:11+00:00,2010-07-27 14:41:11+00:00
commons-logging:commons-logging,org.slf4j:slf4j-api,att_XACML,pom.xml,5a76897b0ec179f10362b4b0de447b7c48bfc989,5a76897b0ec179f10362b4b0de447b7c48bfc989,"+org.slf4j:slf4j-api
-commons-logging:commons-logging
-org.apache.logging.log4j:log4j-core","+org.slf4j:slf4j-api
-commons-logging:commons-logging
-org.apache.logging.log4j:log4j-core","Change to slf4j logging, remove std/err calls
","Change to slf4j logging, remove std/err calls
",2019-03-07 09:36:50-05:00,2019-03-07 09:36:50-05:00
commons-logging:commons-logging,org.apache.logging.log4j:log4j-core,ksfzhaohui_shadowsocks-netty,pom.xml,78d99d2776b3f301a8a30e9e91d376d592e2fa31,78d99d2776b3f301a8a30e9e91d376d592e2fa31,"+org.apache.logging.log4j:log4j-slf4j-impl
+com.lmax:disruptor
+org.apache.logging.log4j:log4j-core
-log4j:log4j
-commons-logging:commons-logging","+org.apache.logging.log4j:log4j-slf4j-impl
+com.lmax:disruptor
+org.apache.logging.log4j:log4j-core
-log4j:log4j
-commons-logging:commons-logging",升级log4j1->log4j2,升级log4j1->log4j2,2017-09-20 10:57:11+08:00,2017-09-20 10:57:11+08:00
commons-logging:commons-logging,org.slf4j:jcl-over-slf4j,apache_lens,lens-client/pom.xml,e6f585b73733e67ed0fddaa1cb6586ba527bc515,e6f585b73733e67ed0fddaa1cb6586ba527bc515,"+org.slf4j:jcl-over-slf4j
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
+ch.qos.logback:logback-core
-commons-logging:commons-logging
-org.slf4j:slf4j-log4j12
-log4j:log4j","+org.slf4j:jcl-over-slf4j
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
+ch.qos.logback:logback-core
-commons-logging:commons-logging
-org.slf4j:slf4j-log4j12
-log4j:log4j","LENS-666 : Move logging to logback
","LENS-666 : Move logging to logback
",2015-08-06 13:45:41+05:03,2015-08-06 13:45:41+05:03
commons-logging:commons-logging,org.slf4j:jcl-over-slf4j,fcrepo3_fcrepo,fcrepo-installer/pom.xml,1dd11c2fc12e5d18369d059d801b2c4b7b3bbf75,1dd11c2fc12e5d18369d059d801b2c4b7b3bbf75,"+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-commons-logging:commons-logging
-log4j:log4j","+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-commons-logging:commons-logging
-log4j:log4j","Addresses FCREPO-630 by sending all log requests to slf4j at runtime, using logback as the underlying implementation.  This changeset does not (yet) modify any Fedora classes to use the slf4j api; it just redirects everything (log4j, commons-logging, and java.util.logging) to slf4j, which is configured to use logback.
As per FCREPO-639, the logback configuration for the Fedora webapp is set to allow changes to be made to log configuration without restarting.


","Addresses FCREPO-630 by sending all log requests to slf4j at runtime, using logback as the underlying implementation.  This changeset does not (yet) modify any Fedora classes to use the slf4j api; it just redirects everything (log4j, commons-logging, and java.util.logging) to slf4j, which is configured to use logback.
As per FCREPO-639, the logback configuration for the Fedora webapp is set to allow changes to be made to log configuration without restarting.


",2010-02-18 13:36:06+00:00,2010-02-18 13:36:06+00:00
commons-logging:commons-logging,org.slf4j:slf4j-api,apache_tapestry-5,tapestry-ioc/pom.xml,cce2b56935bb66532418ecc05a3696c3720fcc33,cce2b56935bb66532418ecc05a3696c3720fcc33,"+org.slf4j:slf4j-api
+org.slf4j:slf4j-log4j12
-commons-logging:commons-logging","+org.slf4j:slf4j-api
+org.slf4j:slf4j-log4j12
-commons-logging:commons-logging","TAPESTRY-1704: Convert dependencies from commons-logging to SLF4J

git-svn-id: https://svn.eu.apache.org/repos/asf/tapestry/tapestry5/trunk@569893 13f79535-47bb-0310-9956-ffa450edef68
","TAPESTRY-1704: Convert dependencies from commons-logging to SLF4J

git-svn-id: https://svn.eu.apache.org/repos/asf/tapestry/tapestry5/trunk@569893 13f79535-47bb-0310-9956-ffa450edef68
",2007-08-26 22:23:55+00:00,2007-08-26 22:23:55+00:00
commons-logging:commons-logging,org.slf4j:slf4j-api,apereo_java-cas-client,pom.xml,92db0adf6ba1c88034306eec6270b035567bc45d,92db0adf6ba1c88034306eec6270b035567bc45d,"+org.slf4j:slf4j-api
-commons-logging:commons-logging","+org.slf4j:slf4j-api
-commons-logging:commons-logging","CASC-202

migrated some to SLF4J
","CASC-202

migrated some to SLF4J
",2013-01-08 23:32:35-05:00,2013-01-08 23:32:35-05:00
commons-logging:commons-logging,org.slf4j:slf4j-api,quartz-scheduler_quartz,quartz/pom.xml,4c09378f3f88fa6d5ae98575499f208fe30d5cef,ba5235ed92fac0b276d4fe2f124cc4b1fa136a4c,"+org.slf4j:slf4j-api
+org.slf4j:slf4j-log4j12","-commons-logging:commons-logging
-commons-digester:commons-digester
-commons-beanutils:commons-beanutils
-commons-validator:commons-validator
-commons-modeler:commons-modeler","QTZ-13: discontinue usage of commons-logging, utilize SLF4J.","tag of quartz-1.8.0
",2010-02-16 04:21:57+00:00,2010-04-23 04:37:50+00:00
log4j:log4j,ch.qos.logback:logback-classic,psi-probe_psi-probe,pom.xml,1df26cb1f4c834055374ef50ad78f33a612b6347,1df26cb1f4c834055374ef50ad78f33a612b6347,"+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
-log4j:log4j
-org.slf4j:slf4j-log4j12","+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
-log4j:log4j
-org.slf4j:slf4j-log4j12","Convert to using logback natively instead of log4j
","Convert to using logback natively instead of log4j
",2016-01-24 01:48:27-05:00,2016-01-24 01:48:27-05:00
log4j:log4j,ch.qos.logback:logback-classic,flyway_flyway,pom.xml,5c2de10c63972e87905b79ec3e5fe1f4c6593fca,5c2de10c63972e87905b79ec3e5fe1f4c6593fca,"+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-nop
+org.slf4j:slf4j-jdk14
+ch.qos.logback:logback-classic
-log4j:log4j","+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-nop
+org.slf4j:slf4j-jdk14
+ch.qos.logback:logback-classic
-log4j:log4j","Migrated to logback
","Migrated to logback
",2015-01-12 10:56:48-05:00,2015-01-12 10:56:48-05:00
log4j:log4j,org.slf4j:slf4j-api,xjdr_xio,pom.xml,b9cdf140b79a8a560fd78069b4310ca162ac4423,b9cdf140b79a8a560fd78069b4310ca162ac4423,"+io.netty:netty-tcnative-boringssl-static
+org.apache.curator:curator-test
+org.codehaus.groovy:groovy-all
+org.eclipse.jdt.core.compiler:ecj
+com.puppycrawl.tools:checkstyle
+ch.qos.logback:logback-core
+org.apache.thrift:libthrift
+org.projectlombok:lombok
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+com.typesafe:config
-io.netty:netty-tcnative
-log4j:log4j","+io.netty:netty-tcnative-boringssl-static
+org.apache.curator:curator-test
+org.codehaus.groovy:groovy-all
+org.eclipse.jdt.core.compiler:ecj
+com.puppycrawl.tools:checkstyle
+ch.qos.logback:logback-core
+org.apache.thrift:libthrift
+org.projectlombok:lombok
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+com.typesafe:config
-io.netty:netty-tcnative
-log4j:log4j","Move from log4j to slf4j
","Move from log4j to slf4j
",2016-08-04 19:06:16-05:00,2016-08-04 19:06:16-05:00
log4j:log4j,org.slf4j:log4j-over-slf4j,protegeproject_protege,protege-common/pom.xml,04cce4549f6340ab0afee0893d4c588f13f12d3e,04cce4549f6340ab0afee0893d4c588f13f12d3e,"+org.slf4j:jul-to-slf4j
+org.slf4j:log4j-over-slf4j
-log4j:log4j","+org.slf4j:jul-to-slf4j
+org.slf4j:log4j-over-slf4j
-log4j:log4j","Change log4j to log4j-over-slf.  Use aopalliance and java-inject bundles.
","Change log4j to log4j-over-slf.  Use aopalliance and java-inject bundles.
",2015-11-08 13:55:26-08:00,2015-11-08 13:55:26-08:00
log4j:log4j,org.apache.logging.log4j:log4j-core,webanno_webanno,webanno-webapp/pom.xml,def2a3f80902704c5f97a8ae9f89cab336b32fe4,def2a3f80902704c5f97a8ae9f89cab336b32fe4,"+org.slf4j:jcl-over-slf4j
+org.apache.logging.log4j:log4j-slf4j-impl
+org.apache.logging.log4j:log4j-core
+org.slf4j:log4j-over-slf4j
+commons-logging:commons-logging
-log4j:log4j
-org.slf4j:slf4j-log4j12","+org.slf4j:jcl-over-slf4j
+org.apache.logging.log4j:log4j-slf4j-impl
+org.apache.logging.log4j:log4j-core
+org.slf4j:log4j-over-slf4j
+commons-logging:commons-logging
-log4j:log4j
-org.slf4j:slf4j-log4j12","#430 - Refactoring project structure
- Switch to log4j2
- Create the project logs properly through routing via slf4j and log4j2 instead of manually setting up and tearing down appenders
","#430 - Refactoring project structure
- Switch to log4j2
- Create the project logs properly through routing via slf4j and log4j2 instead of manually setting up and tearing down appenders
",2017-03-12 01:31:34+01:00,2017-03-12 01:31:34+01:00
org.slf4j:slf4j-log4j12,ch.qos.logback:logback-core,Jnoee_coo,pom.xml,06e27d5ad2c22b666f592fe842c94b8e45422e88,06e27d5ad2c22b666f592fe842c94b8e45422e88,"+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+ch.qos.logback:logback-access
+ch.qos.logback:logback-classic
+ch.qos.logback:logback-core
-org.slf4j:slf4j-log4j12","+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+ch.qos.logback:logback-access
+ch.qos.logback:logback-classic
+ch.qos.logback:logback-core
-org.slf4j:slf4j-log4j12",logback替换log4j。,logback替换log4j。,2014-11-05 10:57:19+08:00,2014-11-05 10:57:19+08:00
org.testng:testng,junit:junit,seam_rest,pom.xml,004c611f3da06c04d01148247f5b57d24ebf6765,004c611f3da06c04d01148247f5b57d24ebf6765,"+junit:junit
+org.jboss.arquillian:arquillian-junit
-org.jboss.arquillian:arquillian-testng
-org.testng:testng","+junit:junit
+org.jboss.arquillian:arquillian-junit
-org.jboss.arquillian:arquillian-testng
-org.testng:testng","Switch to JUnit.
Got all tests running on GF3 remote.
","Switch to JUnit.
Got all tests running on GF3 remote.
",2010-10-25 13:36:26+02:00,2010-10-25 13:36:26+02:00
org.testng:testng,junit:junit,seam_rest,impl/pom.xml,004c611f3da06c04d01148247f5b57d24ebf6765,004c611f3da06c04d01148247f5b57d24ebf6765,"+org.jboss.logging:jboss-logging
+javax.el:el-api
+junit:junit
+org.jboss.arquillian:arquillian-junit
-org.jboss.arquillian:arquillian-testng
-org.testng:testng","+org.jboss.logging:jboss-logging
+javax.el:el-api
+junit:junit
+org.jboss.arquillian:arquillian-junit
-org.jboss.arquillian:arquillian-testng
-org.testng:testng","Switch to JUnit.
Got all tests running on GF3 remote.
","Switch to JUnit.
Got all tests running on GF3 remote.
",2010-10-25 13:36:26+02:00,2010-10-25 13:36:26+02:00
log4j:log4j,org.slf4j:slf4j-api,umlet_umlet,umlet-swing/pom.xml,017a222d89d312f0575c72131a4b8969f54caa58,017a222d89d312f0575c72131a4b8969f54caa58,"+org.slf4j:slf4j-api
-log4j:log4j","+org.slf4j:slf4j-api
-log4j:log4j",#340: switch from log4j to slf4j,#340: switch from log4j to slf4j,2016-01-01 15:48:36+01:00,2016-01-01 15:48:36+01:00
log4j:log4j,org.slf4j:slf4j-api,umlet_umlet,umlet-elements/pom.xml,017a222d89d312f0575c72131a4b8969f54caa58,017a222d89d312f0575c72131a4b8969f54caa58,"+org.slf4j:slf4j-api
-log4j:log4j","+org.slf4j:slf4j-api
-log4j:log4j",#340: switch from log4j to slf4j,#340: switch from log4j to slf4j,2016-01-01 15:48:36+01:00,2016-01-01 15:48:36+01:00
org.mockito:mockito-all,org.hamcrest:hamcrest-all,atlanmod_NeoEMF,graph/blueprints/pom.xml,0188e9aa280b800710848d68a93af4cb28b050da,0188e9aa280b800710848d68a93af4cb28b050da,"+org.hamcrest:hamcrest-all
-org.mockito:mockito-all
-org.hamcrest:hamcrest-integration","+org.hamcrest:hamcrest-all
-org.mockito:mockito-all
-org.hamcrest:hamcrest-integration","Improve tests.

- Replace JUnit assertions by Hamcrest matchers for a better readability of result and code.
- _pox.xml_ : Remove the useless `class/target` path for OSGi bundle.
- _pox.xml_ : Sort dependencies for tests, add a scope `test`, and excluding `hamcrest-core` of JUnit and Mockito dependencies.
- Reformat test and clean unused imports.
- Comment assertions in production code.
","Improve tests.

- Replace JUnit assertions by Hamcrest matchers for a better readability of result and code.
- _pox.xml_ : Remove the useless `class/target` path for OSGi bundle.
- _pox.xml_ : Sort dependencies for tests, add a scope `test`, and excluding `hamcrest-core` of JUnit and Mockito dependencies.
- Reformat test and clean unused imports.
- Comment assertions in production code.
",2016-05-05 14:13:31+02:00,2016-05-05 14:13:31+02:00
log4j:log4j,org.slf4j:slf4j-api,apache_chemistry-opencmis,pom.xml,019fb4b46f3930bce36fa0270baa9e8a67e97d32,019fb4b46f3930bce36fa0270baa9e8a67e97d32,"+org.slf4j:slf4j-api
-commons-codec:commons-codec
-log4j:log4j
-commons-logging:commons-logging","+org.slf4j:slf4j-api
-commons-codec:commons-codec
-log4j:log4j
-commons-logging:commons-logging","CMIS-525: replaced Commons Logging with SLF4J

git-svn-id: https://svn.apache.org/repos/asf/chemistry/opencmis/trunk@1331791 13f79535-47bb-0310-9956-ffa450edef68
","CMIS-525: replaced Commons Logging with SLF4J

git-svn-id: https://svn.apache.org/repos/asf/chemistry/opencmis/trunk@1331791 13f79535-47bb-0310-9956-ffa450edef68
",2012-04-28 16:33:35+00:00,2012-04-28 16:33:35+00:00
commons-logging:commons-logging,org.slf4j:slf4j-api,apache_chemistry-opencmis,pom.xml,019fb4b46f3930bce36fa0270baa9e8a67e97d32,019fb4b46f3930bce36fa0270baa9e8a67e97d32,"+org.slf4j:slf4j-api
-commons-codec:commons-codec
-log4j:log4j
-commons-logging:commons-logging","+org.slf4j:slf4j-api
-commons-codec:commons-codec
-log4j:log4j
-commons-logging:commons-logging","CMIS-525: replaced Commons Logging with SLF4J

git-svn-id: https://svn.apache.org/repos/asf/chemistry/opencmis/trunk@1331791 13f79535-47bb-0310-9956-ffa450edef68
","CMIS-525: replaced Commons Logging with SLF4J

git-svn-id: https://svn.apache.org/repos/asf/chemistry/opencmis/trunk@1331791 13f79535-47bb-0310-9956-ffa450edef68
",2012-04-28 16:33:35+00:00,2012-04-28 16:33:35+00:00
log4j:log4j,org.slf4j:jcl-over-slf4j,Jasig_uPortal,uportal-war/pom.xml,01c701923193f485bdd01ea4cb79b88723ca01fe,01c701923193f485bdd01ea4cb79b88723ca01fe,"+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-org.slf4j:slf4j-jcl
-log4j:log4j
-commons-logging:commons-logging-api
-commons-logging:commons-logging","+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-org.slf4j:slf4j-jcl
-log4j:log4j
-commons-logging:commons-logging-api
-commons-logging:commons-logging","UP-3531 Switch to slf4j + logback
","UP-3531 Switch to slf4j + logback
",2012-08-01 13:15:18-05:00,2012-08-01 13:15:18-05:00
log4j:log4j,org.slf4j:log4j-over-slf4j,Jasig_uPortal,uportal-war/pom.xml,01c701923193f485bdd01ea4cb79b88723ca01fe,01c701923193f485bdd01ea4cb79b88723ca01fe,"+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-org.slf4j:slf4j-jcl
-log4j:log4j
-commons-logging:commons-logging-api
-commons-logging:commons-logging","+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-org.slf4j:slf4j-jcl
-log4j:log4j
-commons-logging:commons-logging-api
-commons-logging:commons-logging","UP-3531 Switch to slf4j + logback
","UP-3531 Switch to slf4j + logback
",2012-08-01 13:15:18-05:00,2012-08-01 13:15:18-05:00
log4j:log4j,ch.qos.logback:logback-classic,Jasig_uPortal,uportal-war/pom.xml,01c701923193f485bdd01ea4cb79b88723ca01fe,01c701923193f485bdd01ea4cb79b88723ca01fe,"+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-org.slf4j:slf4j-jcl
-log4j:log4j
-commons-logging:commons-logging-api
-commons-logging:commons-logging","+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-org.slf4j:slf4j-jcl
-log4j:log4j
-commons-logging:commons-logging-api
-commons-logging:commons-logging","UP-3531 Switch to slf4j + logback
","UP-3531 Switch to slf4j + logback
",2012-08-01 13:15:18-05:00,2012-08-01 13:15:18-05:00
commons-logging:commons-logging,org.slf4j:jcl-over-slf4j,Jasig_uPortal,uportal-war/pom.xml,01c701923193f485bdd01ea4cb79b88723ca01fe,01c701923193f485bdd01ea4cb79b88723ca01fe,"+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-org.slf4j:slf4j-jcl
-log4j:log4j
-commons-logging:commons-logging-api
-commons-logging:commons-logging","+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-org.slf4j:slf4j-jcl
-log4j:log4j
-commons-logging:commons-logging-api
-commons-logging:commons-logging","UP-3531 Switch to slf4j + logback
","UP-3531 Switch to slf4j + logback
",2012-08-01 13:15:18-05:00,2012-08-01 13:15:18-05:00
commons-logging:commons-logging,org.slf4j:log4j-over-slf4j,Jasig_uPortal,uportal-war/pom.xml,01c701923193f485bdd01ea4cb79b88723ca01fe,01c701923193f485bdd01ea4cb79b88723ca01fe,"+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-org.slf4j:slf4j-jcl
-log4j:log4j
-commons-logging:commons-logging-api
-commons-logging:commons-logging","+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-org.slf4j:slf4j-jcl
-log4j:log4j
-commons-logging:commons-logging-api
-commons-logging:commons-logging","UP-3531 Switch to slf4j + logback
","UP-3531 Switch to slf4j + logback
",2012-08-01 13:15:18-05:00,2012-08-01 13:15:18-05:00
commons-logging:commons-logging,ch.qos.logback:logback-classic,Jasig_uPortal,uportal-war/pom.xml,01c701923193f485bdd01ea4cb79b88723ca01fe,01c701923193f485bdd01ea4cb79b88723ca01fe,"+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-org.slf4j:slf4j-jcl
-log4j:log4j
-commons-logging:commons-logging-api
-commons-logging:commons-logging","+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-org.slf4j:slf4j-jcl
-log4j:log4j
-commons-logging:commons-logging-api
-commons-logging:commons-logging","UP-3531 Switch to slf4j + logback
","UP-3531 Switch to slf4j + logback
",2012-08-01 13:15:18-05:00,2012-08-01 13:15:18-05:00
commons-httpclient:commons-httpclient,org.apache.httpcomponents:httpclient,jenkinsci_swarm-plugin,client/pom.xml,02890f24425b26e1312d82490d9c1b277c64b0f8,02890f24425b26e1312d82490d9c1b277c64b0f8,"+org.kohsuke:access-modifier-annotation
+org.apache.httpcomponents:httpclient
+org.slf4j:slf4j-jdk14
-commons-httpclient:commons-httpclient","+org.kohsuke:access-modifier-annotation
+org.apache.httpcomponents:httpclient
+org.slf4j:slf4j-jdk14
-commons-httpclient:commons-httpclient","Migrate from Commons HttpClient 3.x to HttpComponents Client 4.x
","Migrate from Commons HttpClient 3.x to HttpComponents Client 4.x
",2019-06-02 08:39:32-07:00,2019-06-02 08:39:32-07:00
commons-logging:commons-logging,org.slf4j:slf4j-api,ZyorTaelon_eveapi,trunk/pom.xml,028c96326a871871e65a4f51ad8bc5c21ef20fcc,028c96326a871871e65a4f51ad8bc5c21ef20fcc,"+commons-beanutils:commons-beanutils
+org.freemarker:freemarker
+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-commons-logging:commons-logging
-org.slf4j:slf4j-log4j12
-log4j:log4j","+commons-beanutils:commons-beanutils
+org.freemarker:freemarker
+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-commons-logging:commons-logging
-org.slf4j:slf4j-log4j12
-log4j:log4j","- switched to SLF4J logger
- cleaned up dependencies
- Made JournalParser use RefType enum","- switched to SLF4J logger
- cleaned up dependencies
- Made JournalParser use RefType enum",2010-12-05 20:53:12+00:00,2010-12-05 20:53:12+00:00
commons-logging:commons-logging,org.slf4j:jcl-over-slf4j,ZyorTaelon_eveapi,trunk/pom.xml,028c96326a871871e65a4f51ad8bc5c21ef20fcc,028c96326a871871e65a4f51ad8bc5c21ef20fcc,"+commons-beanutils:commons-beanutils
+org.freemarker:freemarker
+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-commons-logging:commons-logging
-org.slf4j:slf4j-log4j12
-log4j:log4j","+commons-beanutils:commons-beanutils
+org.freemarker:freemarker
+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-commons-logging:commons-logging
-org.slf4j:slf4j-log4j12
-log4j:log4j","- switched to SLF4J logger
- cleaned up dependencies
- Made JournalParser use RefType enum","- switched to SLF4J logger
- cleaned up dependencies
- Made JournalParser use RefType enum",2010-12-05 20:53:12+00:00,2010-12-05 20:53:12+00:00
commons-logging:commons-logging,org.slf4j:log4j-over-slf4j,ZyorTaelon_eveapi,trunk/pom.xml,028c96326a871871e65a4f51ad8bc5c21ef20fcc,028c96326a871871e65a4f51ad8bc5c21ef20fcc,"+commons-beanutils:commons-beanutils
+org.freemarker:freemarker
+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-commons-logging:commons-logging
-org.slf4j:slf4j-log4j12
-log4j:log4j","+commons-beanutils:commons-beanutils
+org.freemarker:freemarker
+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-commons-logging:commons-logging
-org.slf4j:slf4j-log4j12
-log4j:log4j","- switched to SLF4J logger
- cleaned up dependencies
- Made JournalParser use RefType enum","- switched to SLF4J logger
- cleaned up dependencies
- Made JournalParser use RefType enum",2010-12-05 20:53:12+00:00,2010-12-05 20:53:12+00:00
commons-logging:commons-logging,ch.qos.logback:logback-classic,ZyorTaelon_eveapi,trunk/pom.xml,028c96326a871871e65a4f51ad8bc5c21ef20fcc,028c96326a871871e65a4f51ad8bc5c21ef20fcc,"+commons-beanutils:commons-beanutils
+org.freemarker:freemarker
+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-commons-logging:commons-logging
-org.slf4j:slf4j-log4j12
-log4j:log4j","+commons-beanutils:commons-beanutils
+org.freemarker:freemarker
+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-commons-logging:commons-logging
-org.slf4j:slf4j-log4j12
-log4j:log4j","- switched to SLF4J logger
- cleaned up dependencies
- Made JournalParser use RefType enum","- switched to SLF4J logger
- cleaned up dependencies
- Made JournalParser use RefType enum",2010-12-05 20:53:12+00:00,2010-12-05 20:53:12+00:00
